S1-time		S2-time			IAT-S2			Delay-S2		S1-chksum				S2-chksum
10:55:17.215   10:55:17.235   0:00:00                            0:00:00.020000           ['tcp_csum:d1dc']               ['tcp_csum:d1dc']
10:55:17.244   10:55:17.264   0:00:00.029000                     0:00:00.020000           ['tcp_csum:1ad4']               ['tcp_csum:1ad4']
10:55:17.325   10:55:17.345   0:00:00.081000                     0:00:00.020000           ['tcp_csum:a1d8']               ['tcp_csum:a1d8']
10:55:17.325   10:55:17.345   0:00:00                            0:00:00.020000           ['tcp_csum:f4c4']               ['tcp_csum:f4c4']
10:55:17.325   10:55:17.348   0:00:00.003000                     0:00:00.023000           ['tcp_csum:d4db']               ['tcp_csum:d4db']
10:55:17.328   10:55:17.348   0:00:00                            0:00:00.020000           ['tcp_csum:7c6a']               ['tcp_csum:7c6a']
10:55:17.328   10:55:17.349   0:00:00.001000                     0:00:00.021000           ['tcp_csum:20a7']               ['tcp_csum:20a7']
10:55:17.330   10:55:17.350   0:00:00.001000                     0:00:00.020000           ['tcp_csum:9253']               ['tcp_csum:9253']
10:55:17.330   10:55:17.351   0:00:00.001000                     0:00:00.021000           ['tcp_csum:a48b']               ['tcp_csum:a48b']
10:55:17.332   10:55:17.353   0:00:00.002000                     0:00:00.021000           ['tcp_csum:a8f2']               ['tcp_csum:a8f2']
10:55:17.332   10:55:17.354   0:00:00.001000                     0:00:00.022000           ['tcp_csum:8bad']               ['tcp_csum:8bad']
10:55:17.335   10:55:17.355   0:00:00.001000                     0:00:00.020000           ['tcp_csum:31e1']               ['tcp_csum:31e1']
10:55:17.335   10:55:17.356   0:00:00.001000                     0:00:00.021000           ['tcp_csum:1d55']               ['tcp_csum:1d55']
10:55:17.337   10:55:17.357   0:00:00.001000                     0:00:00.020000           ['tcp_csum:acb5']               ['tcp_csum:acb5']
10:55:17.337   10:55:17.359   0:00:00.002000                     0:00:00.022000           ['tcp_csum:e650']               ['tcp_csum:e650']
10:55:17.370   10:55:17.388   0:00:00.029000                     0:00:00.018000           ['tcp_csum:6584']               ['tcp_csum:6584']
10:55:17.370   10:55:17.389   0:00:00.001000                     0:00:00.019000           ['tcp_csum:96f9']               ['tcp_csum:96f9']
10:55:17.370   10:55:17.389   0:00:00                            0:00:00.019000           ['tcp_csum:d4c7']               ['tcp_csum:d4c7']
10:55:17.370   10:55:17.391   0:00:00.002000                     0:00:00.021000           ['tcp_csum:9a42']               ['tcp_csum:9a42']
10:55:17.371   10:55:17.392   0:00:00.001000                     0:00:00.021000           ['tcp_csum:6f7f']               ['tcp_csum:6f7f']
10:55:17.371   10:55:17.393   0:00:00.001000                     0:00:00.022000           ['tcp_csum:e3fd']               ['tcp_csum:e3fd']
10:55:17.373   10:55:17.394   0:00:00.001000                     0:00:00.021000           ['tcp_csum:2d03']               ['tcp_csum:2d03']
10:55:17.373   10:55:17.395   0:00:00.001000                     0:00:00.022000           ['tcp_csum:771']                 ['tcp_csum:771']
10:55:17.489   10:55:17.522   0:00:00.127000                     0:00:00.033000           ['tcp_csum:3e5c']               ['tcp_csum:b4fb']
10:55:17.489   10:55:17.524   0:00:00.002000                     0:00:00.035000           ['tcp_csum:29d0']               ['tcp_csum:b63e']
10:55:17.489   10:55:17.525   0:00:00.001000                     0:00:00.036000           ['tcp_csum:b930']               ['tcp_csum:5ee4']
10:55:17.491   10:55:17.549   0:00:00.024000                     0:00:00.058000           ['tcp_csum:f2c9']               ['tcp_csum:18fb']
10:55:17.491   10:55:17.550   0:00:00.001000                     0:00:00.059000           ['tcp_csum:720d']               ['tcp_csum:85de']
10:55:17.494   10:55:17.553   0:00:00.003000                     0:00:00.059000           ['tcp_csum:a382']               ['tcp_csum:cf8e']
10:55:17.494   10:55:17.553   0:00:00                            0:00:00.059000           ['tcp_csum:e150']               ['tcp_csum:e948']
10:55:17.496   10:55:17.555   0:00:00.002000                     0:00:00.059000           ['tcp_csum:a6c9']               ['tcp_csum:4bda']
10:55:17.496   10:55:17.555   0:00:00                            0:00:00.059000           ['tcp_csum:7c08']               ['tcp_csum:60a1']
10:55:17.498   10:55:17.557   0:00:00.002000                     0:00:00.059000           ['tcp_csum:f084']               ['tcp_csum:6b58']
10:55:17.499   10:55:17.557   0:00:00                            0:00:00.058000           ['tcp_csum:398a']               ['tcp_csum:4c4e']
10:55:17.501   10:55:17.560   0:00:00.003000                     0:00:00.059000           ['tcp_csum:13f8']               ['tcp_csum:9eb4']
10:55:17.501   10:55:17.560   0:00:00                            0:00:00.059000           ['tcp_csum:b4fb']               ['tcp_csum:b605']
10:55:17.504   10:55:17.562   0:00:00.002000                     0:00:00.058000           ['tcp_csum:b63e']               ['tcp_csum:8446']
10:55:17.504   10:55:17.562   0:00:00                            0:00:00.058000           ['tcp_csum:5ee4']               ['tcp_csum:340a']
10:55:17.530   10:55:17.564   0:00:00.002000                     0:00:00.034000           ['tcp_csum:18fb']               ['tcp_csum:4df2']
10:55:17.530   10:55:17.565   0:00:00.001000                     0:00:00.035000           ['tcp_csum:85de']               ['tcp_csum:8b9c']
10:55:17.532   10:55:17.591   0:00:00.026000                     0:00:00.059000           ['tcp_csum:cf8e']               ['tcp_csum:6074']
10:55:17.532   10:55:17.592   0:00:00.001000                     0:00:00.060000           ['tcp_csum:e948']               ['tcp_csum:dbd1']
10:55:17.534   10:55:17.593   0:00:00.001000                     0:00:00.059000           ['tcp_csum:4bda']               ['tcp_csum:c067']
10:55:17.534   10:55:17.594   0:00:00.001000                     0:00:00.060000           ['tcp_csum:60a1']               ['tcp_csum:317c']
10:55:17.658   10:55:17.693   0:00:00.099000                     0:00:00.035000           ['tcp_csum:7d8b']               ['tcp_csum:25be']
10:55:17.658   10:55:17.712   0:00:00.019000                     0:00:00.054000           ['tcp_csum:5e81']                ['tcp_csum:5c9']
10:55:17.658   10:55:17.712   0:00:00                            0:00:00.054000           ['tcp_csum:b0e8']               ['tcp_csum:ad59']
10:55:17.658   10:55:17.719   0:00:00.007000                     0:00:00.061000           ['tcp_csum:c839']               ['tcp_csum:5192']
10:55:17.659   10:55:17.719   0:00:00                            0:00:00.060000           ['tcp_csum:9679']               ['tcp_csum:c33e']
10:55:17.659   10:55:17.721   0:00:00.002000                     0:00:00.062000           ['tcp_csum:463d']               ['tcp_csum:d576']
10:55:17.662   10:55:17.721   0:00:00                            0:00:00.059000           ['tcp_csum:6027']               ['tcp_csum:d9df']
10:55:17.662   10:55:17.722   0:00:00.001000                     0:00:00.060000           ['tcp_csum:9dd1']               ['tcp_csum:bc9a']
10:55:17.664   10:55:17.723   0:00:00.001000                     0:00:00.059000           ['tcp_csum:72b3']               ['tcp_csum:62d0']
10:55:17.664   10:55:17.724   0:00:00.001000                     0:00:00.060000           ['tcp_csum:ee10']               ['tcp_csum:4e42']
10:55:17.668   10:55:17.726   0:00:00.002000                     0:00:00.058000           ['tcp_csum:d2a4']               ['tcp_csum:dda2']
10:55:17.668   10:55:17.727   0:00:00.001000                     0:00:00.059000           ['tcp_csum:43bb']               ['tcp_csum:173c']
10:55:17.669   10:55:17.728   0:00:00.001000                     0:00:00.059000           ['tcp_csum:d2d1']               ['tcp_csum:967f']
10:55:17.669   10:55:17.730   0:00:00.002000                     0:00:00.061000           ['tcp_csum:25be']               ['tcp_csum:c7f4']
10:55:17.692   10:55:17.731   0:00:00.001000                     0:00:00.039000           ['tcp_csum:5c9']                 ['tcp_csum:5c3']
10:55:17.692   10:55:17.733   0:00:00.002000                     0:00:00.041000           ['tcp_csum:ad59']               ['tcp_csum:cb3b']
10:55:17.698   10:55:17.733   0:00:00                            0:00:00.035000           ['tcp_csum:5192']               ['tcp_csum:a07a']
10:55:17.699   10:55:17.753   0:00:00.020000                     0:00:00.054000           ['tcp_csum:c33e']               ['tcp_csum:14ef']
10:55:17.700   10:55:17.753   0:00:00                            0:00:00.053000           ['tcp_csum:d576']               ['tcp_csum:5df4']
10:55:17.700   10:55:17.754   0:00:00.001000                     0:00:00.054000           ['tcp_csum:d9df']               ['tcp_csum:3862']
10:55:17.702   10:55:17.759   0:00:00.005000                     0:00:00.057000           ['tcp_csum:bc9a']               ['tcp_csum:d961']
10:55:17.702   10:55:17.759   0:00:00                            0:00:00.057000           ['tcp_csum:62d0']               ['tcp_csum:daa6']
10:55:17.829   10:55:17.873   0:00:00.114000                     0:00:00.044000           ['tcp_csum:ece9']               ['tcp_csum:a207']
10:55:17.829   10:55:17.874   0:00:00.001000                     0:00:00.045000           ['tcp_csum:958f']               ['tcp_csum:82fd']
10:55:17.830   10:55:17.876   0:00:00.002000                     0:00:00.046000           ['tcp_csum:4fb2']               ['tcp_csum:d563']
10:55:17.830   10:55:17.876   0:00:00                            0:00:00.046000           ['tcp_csum:bc95']               ['tcp_csum:ecb4']
10:55:17.832   10:55:17.880   0:00:00.004000                     0:00:00.048000           ['tcp_csum:646']                ['tcp_csum:baf3']
10:55:17.832   10:55:17.880   0:00:00                            0:00:00.048000           ['tcp_csum:2000']               ['tcp_csum:da17']
10:55:17.834   10:55:17.882   0:00:00.002000                     0:00:00.048000           ['tcp_csum:8290']               ['tcp_csum:6ab5']
10:55:17.835   10:55:17.882   0:00:00                            0:00:00.047000           ['tcp_csum:9757']               ['tcp_csum:849f']
10:55:17.854   10:55:17.885   0:00:00.003000                     0:00:00.031000           ['tcp_csum:a207']               ['tcp_csum:c249']
10:55:17.854   10:55:17.890   0:00:00.005000                     0:00:00.036000           ['tcp_csum:82fd']               ['tcp_csum:972b']
10:55:17.856   10:55:17.891   0:00:00.001000                     0:00:00.035000           ['tcp_csum:d563']               ['tcp_csum:1287']
10:55:17.856   10:55:17.892   0:00:00.001000                     0:00:00.036000           ['tcp_csum:ecb4']               ['tcp_csum:f71c']
10:55:17.860   10:55:17.895   0:00:00.003000                     0:00:00.035000           ['tcp_csum:baf3']               ['tcp_csum:6831']
10:55:17.860   10:55:17.896   0:00:00.001000                     0:00:00.036000           ['tcp_csum:da17']               ['tcp_csum:f747']
10:55:17.862   10:55:17.914   0:00:00.018000                     0:00:00.052000           ['tcp_csum:6ab5']               ['tcp_csum:4a2c']
10:55:17.862   10:55:17.916   0:00:00.002000                     0:00:00.054000           ['tcp_csum:849f']               ['tcp_csum:2a41']
10:55:17.865   10:55:17.920   0:00:00.004000                     0:00:00.055000           ['tcp_csum:c249']               ['tcp_csum:d1cf']
10:55:17.870   10:55:17.920   0:00:00                            0:00:00.050000           ['tcp_csum:972b']               ['tcp_csum:760c']
10:55:17.871   10:55:17.922   0:00:00.002000                     0:00:00.051000           ['tcp_csum:1287']               ['tcp_csum:e7b8']
10:55:17.872   10:55:17.923   0:00:00.001000                     0:00:00.051000           ['tcp_csum:f71c']               ['tcp_csum:f9f0']
10:55:17.874   10:55:17.924   0:00:00.001000                     0:00:00.050000           ['tcp_csum:6831']               ['tcp_csum:fe57']
10:55:17.990   10:55:18.037   0:00:00.113000                     0:00:00.047000           ['tcp_csum:a977']               ['tcp_csum:d46c']
10:55:17.991   10:55:18.041   0:00:00.004000                     0:00:00.050000           ['tcp_csum:b430']               ['tcp_csum:a94e']
10:55:17.991   10:55:18.042   0:00:00.001000                     0:00:00.051000           ['tcp_csum:9526']               ['tcp_csum:24ac']
10:55:17.995   10:55:18.054   0:00:00.012000                     0:00:00.059000           ['tcp_csum:e78c']                ['tcp_csum:93a']
10:55:17.995   10:55:18.054   0:00:00                            0:00:00.059000           ['tcp_csum:fedd']               ['tcp_csum:7a50']
10:55:17.995   10:55:18.056   0:00:00.002000                     0:00:00.061000           ['tcp_csum:cd1e']                ['tcp_csum:967']
10:55:17.997   10:55:18.057   0:00:00.001000                     0:00:00.060000           ['tcp_csum:7ce2']               ['tcp_csum:5c53']
10:55:17.997   10:55:18.058   0:00:00.001000                     0:00:00.061000           ['tcp_csum:96cc']               ['tcp_csum:3c6a']
10:55:18.017   10:55:18.059   0:00:00.001000                     0:00:00.042000           ['tcp_csum:d46c']               ['tcp_csum:e3fa']
10:55:18.021   10:55:18.060   0:00:00.001000                     0:00:00.039000           ['tcp_csum:a94e']               ['tcp_csum:8837']
